Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,Average User:  I know enough to get by.,User,8,2
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,10,4
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,5,1
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,6,2
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,7,1
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,8,3
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,9,5
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,10,6
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,4,1
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,5,5
How concerned are you about the safety of your personal information online?,France,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,6,2
