Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Which of the following do you like most about Facebook?,Australia,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,26
Which of the following do you like most about Facebook?,Australia,55-64 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Watching all the drama,1
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",1
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,Average User:  I know enough to get by.,User,None of the above,1
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,Average User:  I know enough to get by.,User,Staying connected with people I care about,14
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,2
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"It’s good for my business, I rely on it for that",2
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,None of the above,1
Which of the following do you like most about Facebook?,Australia,65-74 years old,Constant User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Staying connected with people I care about,6
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Getting the news from places I care about,21
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,Average User:  I know enough to get by.,User,"It’s good for my business, I rely on it for that",8
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,Average User:  I know enough to get by.,User,None of the above,15
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Staying connected with people I care about,128
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,Average User:  I know enough to get by.,User,Watching all the drama,2
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Getting the news from places I care about,2
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,None of the above,3
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,Luddite:  Technology scares me! I only use it when I have to.,User,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Staying connected with people I care about,1
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,"Cats, cats, doggos, and more cats",1
Which of the following do you like most about Facebook?,Australia,65-74 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Getting the news from places I care about,10
