Question,Country,Age,Frequency of Use,Tech Knowledge,Facebook Users and Non-users,Answer,Total
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Daily User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,116
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,I'm not sure,3
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,No,9
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,Average User:  I know enough to get by.,Non-user,Yes,4
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,Luddite:  Technology scares me! I only use it when I have to.,Non-user,No,1
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,I'm not sure,12
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,No,7
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",Non-user,Yes,21
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,I'm not sure,24
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,No,15
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Not on Facebook,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",Non-user,Yes,22
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,I'm not sure,31
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,No,11
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,Average User:  I know enough to get by.,User,Yes,18
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,No,1
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,Luddite:  Technology scares me! I only use it when I have to.,User,Yes,2
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,I'm not sure,61
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,No,26
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,"Super Nerd:  I build my own computers, run my own servers, code my own apps. I’m basically Mr Robot.",User,Yes,103
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,I'm not sure,95
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,No,44
Do you know what types of personal information Facebook collects about you?,United States,25-34 years old,Occasional User,"Technically Savvy:   I know my way around a computer pretty well. When anyone in my family needs technical help, I’m the one they call.",User,Yes,78
